roster,subject,number,title,description,unitsMinimum,unitsMaximum,gradingBasis,gradingBasisShort,gradingBasisLong,sessionCode,sessionBeginDt,sessionEndDt,sessionLong,openStatus,campus,campusDescr,maxEnroll,enrollCount,waitCount,notes_descrlong,meeting_days,meeting_time,meeting_location,instructors,course_id,course_title,course_full,review_id,text,rating,difficulty,workload,date,professors,grade,major,likes,isCovid
,CS,3110,,,,,,,,,,,,,,,,,,,,,,,cJSmM8bnwm2QFnmAn,Data Structures and Functional Programming,cs 3110 data structures and functional programming,4m7pkejoNwpejSM39,"OCaml is insanely fun. This class is much simpler than 2112 in terms of difficulty but a huge step up from 2110, so be prepared for that. I personally found the course redesign to be fine - coding in groups is something everyone has to learn to do anyways. The exams were quite tricky and the time crunch was real. Overall, one of my favorite CS courses to date. It will change how you approach programming overall, and every other language will feel dirty by the time you're done.",5.0,2.0,2.0,2019-10-21T17:24:58.751Z,Michael Clarkson,,,1.0,False
,CS,3110,,,,,,,,,,,,,,,,,,,,,,,cJSmM8bnwm2QFnmAn,Data Structures and Functional Programming,cs 3110 data structures and functional programming,ZnGbXwqhYnC8kEqFL,"This course was an enormous amount of work, and the content wasn't taught with enough opportunities to practice it to make the difficult exams doable.",2.0,5.0,5.0,2019-05-16T21:17:54.031Z,Nate Foster,,,0.0,False
,CS,3110,,,,,,,,,,,,,,,,,,,,,,,cJSmM8bnwm2QFnmAn,Data Structures and Functional Programming,cs 3110 data structures and functional programming,ZckErSsMbBuhns3YF,"I took this class in the Spring of 2019 with Nate Foster. It's a decent workload, but it's nothing you couldn't feasibly do (keep in mind that I took CS 2112 before). The concepts, however, are very interesting and enjoyable to work with, albeit challenging at times. OCaml has definitely changed how I think about programming, and I'm very grateful for the experiences this course gave me.",5.0,3.0,4.0,2019-05-11T22:25:34.346Z,Nate Foster,,,0.0,False
,CS,3110,,,,,,,,,,,,,,,,,,,,,,,cJSmM8bnwm2QFnmAn,Data Structures and Functional Programming,cs 3110 data structures and functional programming,8ELjKdTs5FfY6eSdD,"A time consuming but amazing class if you enjoy programming. Working in OCaml really makes you think about the concepts thought of the course at a high level instead of just one language. I would definitely take, especially in the spring with Foster!",5.0,4.0,5.0,2019-04-26T00:33:54.341Z,Nate Foster,,,3.0,False
,CS,3110,,,,,,,,,,,,,,,,,,,,,,,cJSmM8bnwm2QFnmAn,Data Structures and Functional Programming,cs 3110 data structures and functional programming,Sq333MDzjQXDjthak,"I took it Fall 2018, which I believe is the first semester that Clarkson switched his course to random project groups and weekly assignments (instead of like 2-week ones). Most people I knew agreed that this was a pretty heavy inconvenience because of scheduling concerns with people you don't know and the freeloader problem which Clarkson tried and failed to solve. His change to weekly assignments also makes sure that every week you have to spend a nontrivial amount of time on his assignments which can also be pretty annoying if you're not inherently interested in functional programming. I'm honestly not that interested in programming so a lot of the course was pretty boring for me personally. However, many people I knew found this part interesting so it depends on what you like. The proofs portion of his course was actually kind of interesting in hindsight (but in the moment it seemed like a pain). If you don't spend time trying to understand the course material and do major parts of the projects it will be difficult to get an A. But if you do those things, getting an A seems doable.",3.0,4.0,4.0,2019-04-04T15:00:38.453Z,Michael Clarkson,,,0.0,False
,CS,3110,,,,,,,,,,,,,,,,,,,,,,,cJSmM8bnwm2QFnmAn,Data Structures and Functional Programming,cs 3110 data structures and functional programming,C6mGyBbywLQCjAdEq,I found this class to be very conceptually challenging in a good way. I had a lot of fun with the assignments and felt that I learned a lot,,4.0,,2019-01-25T00:43:14.652Z,Michael Clarkson,0,,0.0,False
,CS,3110,,,,,,,,,,,,,,,,,,,,,,,cJSmM8bnwm2QFnmAn,Data Structures and Functional Programming,cs 3110 data structures and functional programming,enayoxaCfbTbf2c2z,Really well-designed course with great material. The assignments aren't bad but they all have near perfect medians and the exams are brutal so it's hard to beat the median. Still really interesting though due to the class being in OCaml.,,5.0,,2019-01-21T04:54:48.009Z,Michael Clarkson,6,,0.0,False
,CS,3110,,,,,,,,,,,,,,,,,,,,,,,cJSmM8bnwm2QFnmAn,Data Structures and Functional Programming,cs 3110 data structures and functional programming,TdiGiv9YPuDtgw68m,Clarkson delivered his promise: I never felt that OOP was soooo elegant until I took this class. It did changed my view of programming. Mutability is sooooo great!,,4.0,,2018-11-07T19:56:02.082Z,Michael Clarkson,0,,0.0,False
,CS,3110,,,,,,,,,,,,,,,,,,,,,,,cJSmM8bnwm2QFnmAn,Data Structures and Functional Programming,cs 3110 data structures and functional programming,DEZaoHCFZBKWTi6Pp,"Amazing course. Clarkson loves the material and loves the students in his course. He works very hard to make sure everyone is doing well. The class is hard but it is the weed out for one of the hardest majors at Cornell. And they made the class much easier starting in FA 2018. You have to take this, but just know you'll love it if you love CS.",,4.0,,2018-11-03T15:35:13.132Z,Michael Clarkson,5,,0.0,False
,CS,3110,,,,,,,,,,,,,,,,,,,,,,,cJSmM8bnwm2QFnmAn,Data Structures and Functional Programming,cs 3110 data structures and functional programming,z38NeLLW2soyHbXax,"Course was quite good, Foster was a top-notch professor in Spring 18. Assignments can be difficult but are generally well-designed. Coverage of asynch was a bit shoddy and the section on formal logic/proofs/etc was quite idiotic as is the assignment on Coq (you effectively just try some permutations of simpl, trivial, and auto for half of the problems with some other interspersed commands and you learn nothing, even if you try to do the problems by pure reasoning) in my eyes. Did not attend class but did well, attendance is a very marginal part of the grade. Lecture notes always seemed to be a strict superset of content in lecture and tend to be better organized, so I don't see attendance as being very mandatory.",,3.0,,2018-07-12T15:34:51.020Z,,0,,0.0,False
,CS,3110,,,,,,,,,,,,,,,,,,,,,,,cJSmM8bnwm2QFnmAn,Data Structures and Functional Programming,cs 3110 data structures and functional programming,D6yPkk4hcFHAqPYYX,Yes it's a hard class but very doable with Foster teaching it. Don't stress and overwork yourself trying to get everything perfect or aiming for an A. If you do the labs and do the important part of projects you should do OK on the tests which means you don't need perfect (or even excellent) projects. I loved functional and OCaml. Tons of good content and made me think.,,4.0,,2018-06-01T03:32:58.345Z,,5,,0.0,False
,CS,3110,,,,,,,,,,,,,,,,,,,,,,,cJSmM8bnwm2QFnmAn,Data Structures and Functional Programming,cs 3110 data structures and functional programming,FHRTamopCa75XmJvK,Take this class with Clarkson! It is very very time consuming but all of the projects are really interesting and definitely make you a better coder. The exams are really hard and the projects take legitimately 30 hours even if you go for help. Do not take unless you have to but for CS majors it's a worthwhile class that will make you feel accomplished afterwards. GET A GOOD PARTNER. This class is actually impossible if you have to do everything alone because your partner is a pos.,,5.0,,2018-05-12T23:51:34.954Z,,5,,0.0,False
,CS,3110,,,,,,,,,,,,,,,,,,,,,,,cJSmM8bnwm2QFnmAn,Data Structures and Functional Programming,cs 3110 data structures and functional programming,HSdEknehgZAn4whHB,"I took it with Constable -- do not take it with him. Do not. He has no ability to teach, and teaches things that no one cares about. Waste of time except for section, my TAs were fantastic.",,3.0,,2018-05-09T05:54:52.218Z,,6,,0.0,False
,CS,3110,,,,,,,,,,,,,,,,,,,,,,,cJSmM8bnwm2QFnmAn,Data Structures and Functional Programming,cs 3110 data structures and functional programming,zsFRhZMTctNfQExyd,"Took it as a freshman with Clarkson in fall 2017. It was amazing and it really helped me learn more about programming and myself. That being said, it requires you to be mentally ready to work 30-hour weeks on the assignments. If you're a freshman who's thinking about taking this course, be warned: you'll get put waaaay ahead and it'll teach you a lot, but it's also a tough class that could wreck your gpa and self-esteem",,5.0,,2018-01-16T23:39:14.917Z,,5,,0.0,False
,CS,3110,,,,,,,,,,,,,,,,,,,,,,,cJSmM8bnwm2QFnmAn,Data Structures and Functional Programming,cs 3110 data structures and functional programming,FiLsq5pww8wDF6S8L,"Took this in the fall with Clarkson and had high expectations that were not met. The projects took an unnecessary amount of time and I felt that I could have learned just as much if they had been half as much work. I did improve my programming skills a ton, but this class seriously took up all of my time during the semester.",,5.0,,2018-01-12T17:51:42.627Z,,0,,0.0,False
,CS,3110,,,,,,,,,,,,,,,,,,,,,,,cJSmM8bnwm2QFnmAn,Data Structures and Functional Programming,cs 3110 data structures and functional programming,CZQKJYPQxcxdnxZaD,Difficult. Don't underestimate. Take with clarkson.,,5.0,,2017-12-21T03:57:40.512Z,,0,,0.0,False
,CS,3110,,,,,,,,,,,,,,,,,,,,,,,cJSmM8bnwm2QFnmAn,Data Structures and Functional Programming,cs 3110 data structures and functional programming,3sSgNxQkA2zRdqAKN,"It's a hard class for sure, but you will learn a lot. If you pay attention to the high-level ideas, you will learn about programming fundamentals. Also, OCaml is a very cool language and lot of fun to learn.",,4.0,,2017-12-02T16:41:16.200Z,,5,,0.0,False
,CS,3110,,,,,,,,,,,,,,,,,,,,,,,cJSmM8bnwm2QFnmAn,Data Structures and Functional Programming,cs 3110 data structures and functional programming,628veroHLLu5NwfLE,Clarkson is my hero- a hero that kills me on the inside,,5.0,,2017-11-30T22:24:00.822Z,,5,,2.0,False
,CS,3110,,,,,,,,,,,,,,,,,,,,,,,cJSmM8bnwm2QFnmAn,Data Structures and Functional Programming,cs 3110 data structures and functional programming,q2qv4MLa8yZmH4eDu,"This is known to be one of the most challenging courses in the CS core, and probably the least helpful in terms of language-based skills. The course is very project heavy, making it very time consuming. Definitely take with Clarkson.",,5.0,,2017-11-27T04:38:10.794Z,,5,,0.0,False
,CS,3110,,,,,,,,,,,,,,,,,,,,,,,cJSmM8bnwm2QFnmAn,Data Structures and Functional Programming,cs 3110 data structures and functional programming,Nfc27XSxQLwqkycdL,The first seriously challenging CS class. Definitely take with Clarkson!,,4.0,,2017-11-02T05:24:36.817Z,,5,,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,Q1gXvyXMh,"There are weekly coding assignments for this course that are definitely QUITE difficult. Also, the professor's lectures are often hard to keep up with and not well-explained. I would definitely say one of the less interesting CS core courses in my opinion, but that's because I'm not really into low-level programming. Learning about assembly is cool, but this course could definitely use work I think.",2.0,4.0,4.0,2025-05-10T00:24:49.306Z,"Hakim Weatherspoon, Zachary Susag",A,Computer Science,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,xn6Vm4gGr,The course was okay. Worldload was quite tough. Some lectures were good and some were quite confusing. Hakim thought really confusing but Zach was good.,3.0,4.0,4.0,2025-05-10T00:09:29.056Z,"Hakim Weatherspoon, Zachary Susag",A-,Computer Science,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,s3327lW6c,Great class,4.0,2.0,3.0,2025-03-19T17:06:31.040Z,Anne Bracy,A,Computer Science,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,WcxdGe0rl,Prof Guidi was a much better lecturer imo she went slower and explained stuff better. The assignments at first were really hard but better at the end.,4.0,4.0,4.0,2025-03-19T17:03:31.997Z,"Giulia Guidi, Adrian Sampson",A,Computer Science,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,Xzbr-81Na,Way too many assignments. Not a lot of time to do assignments. It was a hard class but it definitely helped me to discover that I don’t ever want to do system programming as a job.,3.0,4.0,5.0,2025-03-19T17:02:22.381Z,Adrian Sampson,A,Computer Science,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,6UHQOSCkQ,"It covered a wide range of material (and therefore moved pretty quickly), so it was easy to fall behind. At the same time, there were lots of resources on the website that helped me catch up. Some of the projects took a long time, but they were enjoyable.",5.0,3.0,4.0,2024-01-01T01:41:17.653Z,Anne Bracy,A,Mathematics,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,x12pFy1nXU,"I took this class in the fall of 2022. Overall, not as bad as I expected. This course is very fast-paced and a lot of this class's content builds upon previously learned material so keeping up is a necessity. Bracy is an excellent lecturer, however, and I don't remember any lecture feeling boring or poorly structured. Because of that, I highly recommend going to lectures despite the slides being posted online. Side note, in my opinion, the recommended prerequisite of CS2024 isn't necessary at all. You'll learn all the C you need during this class.",4.0,3.0,4.0,2023-01-24T18:07:03.791Z,Anne Bracy,,,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,bO7zW7l2Xr,"Definitely the most hours spent in any CS class (for me at least). Towards the end of the course you begin to feel the value of the course material, however the sheer amount of content covered on each exam is dizzying. I enjoyed learning the material but the exams seemed unnecessarily hard. Bracy was a great professor that made the course engaging but she for some reason prides herself on making the exams super hard. ",4.0,5.0,5.0,2023-01-15T17:23:19.515Z,Anne Bracy,B,Computer science,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,mdEr8zj-D,"Content is interesting, but everything else is unnecessarily ass.",3.0,4.0,5.0,2022-12-07T00:29:35.954Z,Anne Bracy,,Computer science,1.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,siaCnkXEy,Pretty bad class - the disconnect between lecture content and assessment/assignment content was pretty insane. Content was pretty interesting though and the professor was great too,2.0,5.0,4.0,2022-12-06T17:38:03.959Z,Anne Bracy,,Computer science,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,bwfo2V6hN,"This was a very interesting albiet challenging course. Professor Bracy is an excellent lecturer, and articulates hardware concepts very clearly. However, the content becomes much harder after the first prelim and you will have to dedicate a lot of time into learning the material. The projects were interesting (working with Logisim was very annoying but thankfully it is only used for the first two assigments) and Professor Bracy is very generous with slip days (6 for the semester with a maximum of 4 per assignment). Overall, a very difficult course, but I felt like I came out of it learning a lot.",4.0,4.0,3.0,2022-12-05T04:35:53.812Z,Anne Bracy,,Computer science,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,V2VM2py6d,"The material of the class is not as hard as you might heard of, but it's surely a lot of new terms/ works. Bracy told us that she normally teaches this in 3 courses at other place but only 1 course at Cornell so it's super fast and a lot of new materials you need to catch up. However, the lab is super helpful in term of exams and assignments. ",3.0,4.0,4.0,2022-12-03T03:36:50.255Z,Anne Bracy,,Computer science,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,TflTeFfH_,"Taking it Fall 2022. It's a solid amount of work, but the hardest part about the class is the exams. They are generally super long, and require you to have speed and accuracy with all the material. The tests make you think hard about the material and tend to have a couple questions that are extensions to the concepts/examples in class. The projects have been nerfed a bit in the past years, so they are not too hard, and are a great grade booster. The projects are also super cool, and you learn a lot about how a computer works inside and out (you even get to build your own processor and interpreter!). Very cool class, and Bracy was great.",3.0,3.0,3.0,2022-11-15T23:45:04.870Z,Anne Bracy,,Computer science,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,VAhmNabxj,"Thought this would be a lot worse than it was, but na it was very interesting. Assignments are very work intensive though, like 10-20 hours on each assignment. Anne Bracy is very good at teaching and the course content is cool.",4.0,3.0,4.0,2022-07-21T04:18:44.850Z,Anne Bracy,,,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,9A-6fRxIfy,"Really great class with a solid, thorough introduction into the low-level design of computers. Bracy is a nice professor who clearly puts a lot of effort into designing the course and keeping it up to date from semester to semester. The workload can be high particularly with the projects, but if you keep up with the course then the difficulty is very reasonable while being very interesting. Prelims can go over a lot of material and the questions  definitely test your understanding, so it's important to prioritize studying early for this class especially.",5.0,2.0,3.0,2022-04-27T17:29:13.051Z,Anne Bracy,,,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,39ky5NJqq,"Anne Bracy is a great teacher. But the workload was very heavy in the beginning (P1, P2). I honestly just hated and wasn't good at hardware in general so I really didn't like this class.",2.0,5.0,4.0,2022-04-19T03:02:08.255Z,Anne Bracy,,,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,-LmwUW8Ft,The workload is very front ended. Project 1 and 2 will be more work than anything else in the class so start early. There is a lot of material and some of it can be difficult. Anne Bracy is a great lecturer!,4.0,4.0,4.0,2022-04-16T17:24:15.539Z,Anne Bracy,,,0.0,True
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,g4kPSP9DM,I really enjoyed this class with Professor Bracy! She made her lectures pretty engaging and I enjoyed learning the content and thought it to be important as the only time I would touch embedded systems most likely. One thing  is that the workload for this class can get kind of high especially earlier on when the projects are difficult especially for those with no experience with embedded.,5.0,3.0,4.0,2022-04-16T17:12:53.862Z,Anne Bracy,,,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,xS-5Qci4a,"The material is pretty different from previous cs courses. It's a bit hard to wrap your head around at first, but it gets easier as you go. The professor is very organized and thorough with lectures.",3.0,3.0,3.0,2022-03-26T15:20:40.622Z,Anne Bracy,,,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,iSfCDwyXIM,"Definitely not as bad as many people make it out to be. Bracy has been my favorite lecturer at Cornell so far, and she made me enjoy something I thought I would hate going into the class. The class has a decent workload, especially with the first two projects. It also was not as well organized as 3110, but still a great class nevertheless.",4.0,3.0,4.0,2021-12-14T00:30:36.621Z,Anne Bracy,,,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,UB791qyv-,"Took this with Weatherspoon Spring 2020 so it was weird with COVID in the middle. This class was so much work. To be fair, I had absolutely no experience in digital logic prior to this class, so I really struggled in the beginning. Each project took anywhere between 10-20 hours. I think I really learned a lot though, especially since I basically did the second project (RISC-V processor) by myself... but yeah it made my logic skills a lot better. Professor wise, he's really nice but not that great at explaining the concepts.",3.0,5.0,5.0,2020-12-10T00:24:53.016Z,Hakim Weatherspoon,,,0.0,True
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,Yyj-BojYu,"I took this class with Bracy in fall 2020. Because of COVID-19, the class structure changed a good amount- no partners for assignments, and the pace had to be faster than usual to fit everything in before the prelims. Difficult and takes up a ton of time- the most time-consuming class I've taken at Cornell.",2.0,5.0,5.0,2020-12-09T16:11:45.597Z,Anne Bracy,,,0.0,True
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,GZSTm9hW6,"According to Bracy, the course material was adjusted for covid. The course material was interesting and difficult, and the projects were on the harder side in the beginning so prepare for that. Workload definitely went down as the semester went on.",3.0,4.0,2.0,2020-12-05T18:24:12.307Z,Anne Bracy,,,0.0,True
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,hAIAzWN25,"Bracy is a good lecturer, but this class is very fast paced especially towards the middle of the semester. I found myself having to rewatch lectures because some of the concepts would go over my head the first time. The projects are very long and can seem very intimidating at first. The project write ups are also pretty vague which is why I think these assignments are harder than they need to be. Office hours are really crowded the week an assignment is due so start early if you know you're going to need help.",4.0,5.0,5.0,2020-11-14T19:14:44.620Z,Anne Bracy,,,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,3II062vbmf,"I think the class is painful if you don't come into the class with any knowledge about digital logic/computer architecture. Overconfidence can be a real thing. But I thought the projects that came after the ALU and Mini-RISCV assignments were a lot of fun, I felt like I understood the purpose of this class a lot better after doing them. Weatherspoon doesn't have as much of a cult following as Anne Bracy, his pacing is a bit slow, he's hard to follow often, but at least he's awfully nice and caring. In my experience, if you stick it out in the class long enough you might eventually get to the point where you can understand his lectures better. I think his lectures would definitely benefit from being recorded like they were this semester. Also for Spring 2020 they heavily nerfed the base difficulty of the malloc project and killed the cache project altogether, really shows how nice the course staff is under the pandemic.",4.0,5.0,5.0,2020-07-22T21:18:24.262Z,Hakim Weatherspoon,,,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,YWWFwUAwzd,"I loved this course. Incredibly interesting material if you are like me and previously thought of a computer as a magical box without any sort of idea as to how it works. Professor Bracy is a great lecturer, and the prelims are moderately difficult but fair.",5.0,4.0,3.0,2020-07-18T19:41:24.360Z,Anne Bracy,,,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,4tnby6dvwgohut6E2,"Anne Bracy has fantastic slides, is an amazing lecturer, and really helps you master the material with the structure of the course. Significant workload, but by the end of the course you really feel like you have mastered the material!",5.0,5.0,5.0,2020-04-17T15:17:10.060Z,Anne Bracy,,,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,XAqGoDRXWvkcZZP7r,"I took this class with Anne Bracy in the Fall of 2019. Generally, a solid class - Bracy's wonderful ability to give good lectures helped us understand many concepts with relative ease, and the projects were usually fun to work on. That said, it's a good amount of work - I would guess about 15 hours / week. Office hours and TAs are very helpful here if you get stuck. My one complaint about this class was the lack of a ""test harness"" to test our code on in a robust manner. I feel like this would have helped me learn a lot more from the projects if I had one.",4.0,4.0,4.0,2019-12-27T21:26:09.932Z,Anne Bracy,,,2.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,nKdqm566YNjzXGvFm,"Took during SP18. It was not as bad as the stories often say, but be prepared to work on several time consuming projects. Even though the projects were hard, you learn a lot. The course staff was great and really helped you out in a pinch.",4.0,4.0,5.0,2019-11-08T19:50:03.926Z,Hakim Weatherspoon,,,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,Q6eLsiQhDAeYDrWQe,"Nowhere near as bad as some of the horror stories had led me to believe. Projects were quite short and exams had tons of time so that no one ever had problems finishing. That said, the course was not as well organized as classes like 2110, 2112, or 3110, and some projects like buffer overflow probably could've benefited from a few more starter hints. If you played a lot of Minecraft, all your redstone knowledge will unironically help out a ton on the first half of the class. Overall, not the best class, but you'll survive.",3.0,1.0,1.0,2019-10-21T17:31:58.789Z,Hakim Weatherspoon,,,2.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,mEuMq87Ru5mN4vqR3,"Very hard course with very hard prelims and long projects. However, the TAs are for the most part awesome and you learn a lot of pretty interesting material.",,5.0,,2018-12-09T22:41:27.794Z,Hakim Weatherspoon,6,,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,ZNyF6Fx42z76HTN9g,"Took it with Weatherspoon in Sp '18. While the material is all fairly unfamiliar, it's not super difficult if you do the readings. Projects are pretty time intensive and take a while just to figure out what's going on, but once you get going they're not too bad, and I found them to be pretty rewarding. Malloc is a nightmare, but if you get it working you're pretty much set.",,4.0,,2018-07-27T17:52:41.248Z,,6,,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,XxrqEXY8TtEZDJrnt,"Bracy was a top-notch professor in Fall 17. That being said, the course is sometimes poorly organized and assignments are sometimes nonsensical (i.e. buffer overflow literally tests almost 0% of important course content, Cache Wars which was reintroduced in Spring 18 is an even worse offender on this front). Take it with Bracy, absolutely. Attendance was graded, but attendance to labs is much more valuable than attendance to lectures (but Bracy was a pretty good lecturer).",,2.0,,2018-07-12T15:36:50.031Z,,0,,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,f36KTWji2R6ECrTY8,"Material wise it's not too bad until the last few lectures (virtual memory and multicore). Prelims aren't easy but they're doable with enough studying. Project wise, however, it's really challenging, expect to spend plenty of time in overcrowded office hours. The projects take 20-40 hours each and the final (malloc) is a nightmare. If you can get stuff working I guess it could be rewarding, but if you're like me and don't get any of the projects it's not fun and weighs down on you a lot. come in with a strong mindset and maybe you'll get through.",,5.0,,2018-06-04T15:55:55.518Z,,5,,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,nQbcc8v2xCX92Sebx,This course is absolutely horrible. Just come into it with a strong mindset and you will get out - but just know that the material will make you question the major.,,4.0,,2018-05-13T01:24:58.161Z,,6,,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,25ToAqumLxijX6tAm,Anne Bracy is honestly awesome and the course material was relatively interesting. There are plenty of ways to save your grade from low exam scores or a messed up project. If you took 3110 and hated it you will probably like 3410 better. If you liked 3110 odds are you will potentially not be as interested in the 3410 material. SUPER time consuming. I think spending 20 hours straight at office hours for MIPS and the final project are rites of passage for CS majors. Definitely prepared me well for other CS classes but not for the faint of heart.,,5.0,,2018-05-12T23:49:06.451Z,,5,,0.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,BXeGoyWuE2KNP7waG,Worst experience of my entire life. Take the ECE 2300/3140 sequence and save yourself a lot of pain.,,5.0,,2018-05-10T03:49:38.885Z,,5,,2.0,False
,CS,3410,,,,,,,,,,,,,,,,,,,,,,,4YSBYghb8aFjkJJLC,Computer System Organization and Programming,cs 3410 computer system organization and programming,5DPA4FDuDiyEKMTCX,"The difficulty of this class is heavily overstated - yes, it's a solid amount of work, but concepts are not super difficult if you actually try to learn the material instead of flounder around. Everything is graded pretty leniently and they give you a ton of room to make up points with participation through readings and iClicker. Also, a project will have you putting in 30 hours but you have 2 weeks for it so what's the big deal?",,3.0,,2018-05-07T06:08:54.535Z,,6,,0.0,False
